zi	pc	gc
TAF5L	0.0138097841213044	0.32	0.320016559842166
ARFIP2	-0.42242314927127	0.64	0.640008029330069
EFNA5	0.361717532204211	0.152777777777778	0.153001780821186
EPC1	0.0293039049285123	0.37037037037037	0.370715581635017
PRKAR1B	0.187440519038511	0.6875	0.68834456868536
RAD51B	1.54982604969517	0.578512396694215	0.57912061805028
LANCL1	0	0	-Inf
NUDT18	1.35396491349376	0.258503401360544	0.258539014210698
TRAF4	0.141291620935353	0.7578125	0.757819805508306
GORASP1	-0.797567489092628	0.644628099173554	0.644988993415037
FRA10AC1	0.16472019602544	0.244897959183674	0.24489850616331
DLGAP5	0.953118817099581	0.709876543209877	0.70997882321022
MARCH5	-0.866025403784439	0.5	0.500519508701896
WNT10B	-0.699701136687055	0	2.61943511827845e-05
NUP98	-0.644317850931303	0.314049586776859	0.314061986508715
ZDHHC16	-0.585334016474423	0	1.98970372066176e-05
IP6K2	-0.306522501549305	0	0.000201115321758927
INTS4	1.76504521624366	0.244897959183674	0.245105238549908
ARHGAP9	-0.409923512045742	0	4.32152179818956e-06
SNAP29	-0.145250633914251	0.611570247933884	0.611597663170526
AGT	1.15470053837925	0.839506172839506	0.840324017980708
ANAPC7	-0.142611113420363	0.291666666666667	0.291691852477961
XPO1	-0.57107519042806	0.823045267489712	0.823159790466305
S100A2	-0.7319250547114	0.666666666666667	0.667243879176164
LRSAM1	-0.805029180247805	0.8125	0.828151133140186
CD33	-0.585334016474423	0	2.96188676840448e-06
GCGR	-0.614890459542437	0.5	0.500393201895436
GNG3	1.9825907340387	0	0.000656614522942967
VAPB	-0.515185842164609	0.375	0.375007197975854
MLKL	0	0.5	0.500481482959949
LETM1	-0.520166538641961	0	4.62135167578204e-06
CAMSAP2	-0.569208985595448	0	8.11086825347473e-06
IFT122	0.35426951867474	0.13265306122449	0.132940620311389
CD80	-0.395923706738696	0	2.70582383332663e-06
TBC1D10A	0	0.444444444444444	0.444818500963706
ARHGAP10	-0.569208985595448	0	3.10825331173437e-06
COG7	0.705278922967003	0.520710059171598	0.520786146874291
RLN3	-0.496823132561476	0	8.63747159129957e-07
ZBTB14	0	0	0.000246140530973604
VPREB3	-0.5	0	0.000426652066833455
POMT1	0	0	0
RAMP3	0.645497224367903	0.56	0.560146334747958
GMNN	1.15470053837925	0.72	0.720577071615064
CYB5A	1.5	0.73469387755102	0.734803419657636
MAP1LC3A	-1.06273786264811	0.625	0.626667249619418
TACR3	0	0.666666666666667	0.667302435656331
KRIT1	-0.42242314927127	0.444444444444444	0.444447211430408
LFNG	-0.569208985595448	0	1.21373626116306e-06
NEO1	0	0.666666666666667	0.667353826991549
RABAC1	0.251534647531572	0.820301783264746	0.820322456498876
PIN4	-0.42242314927127	0.64	0.640029967945326
NCKAP5	-0.585334016474423	0	1.98970372066176e-05
FBXL18	-0.277350098112615	0.5	0.500170995071058
FMNL1	-0.42242314927127	0	8.12914994297032e-06
HMGCS1	-0.520166538641961	0	3.07341015126639e-06
PGK1	-0.520166538641961	0	5.21893347094071e-07
DCP2	-0.833658295031794	0.666666666666667	0.666698017616299
BMI1	-0.926863729958399	0.625	0.625104184854565
CXCL2	0	0	-Inf
WDR26	-0.719537890439104	0.571428571428571	0.571716705744681
RBFOX1	-0.409923512045742	0.72	0.720036841536863
RPS3A	0.35767336836778	0.4375	0.437911553201493
GIGYF1	-0.409923512045742	0	2.98260973941034e-06
PWP1	-0.520166538641961	0	9.0416452136477e-07
CD9	0.600624975130373	0.8	0.800317533402953
NRP2	0.585142123204121	0.56	0.560140721017019
UBE2G2	-0.286842807675048	0.513888888888889	0.513908244989401
EPS8	0.311506032349617	0.48	0.480032069396329
NLRP2	-0.289358328113543	0.37037037037037	0.370389883835398
CABLES1	-0.0791944322570854	0.277777777777778	0.27778495135467
HUNK	0	0	-Inf
TCERG1	0.141291620935353	0.653061224489796	0.653079781425944
HIST1H1E	0.481717763760796	0.255102040816327	0.255125574840006
MAPK8IP1	0.0179343597012623	0	1.2792920103033e-05
ZNF581	-0.306522501549305	0.5	0.500128611542466
RYR2	-0.42242314927127	0.777777777777778	0.805571889014181
NEDD4L	0.00162058083432234	0.526315789473684	0.52647911934599
DLG2	0.00451715079194113	0.612244897959184	0.612254529595923
DYNLT3	-0.447213595499958	0.75	0.750280207277584
TIFA	-0.750939261482638	0.5	0.501115892947029
CMA1	0.188982236504614	0.56	0.560148980816718
LRP8	0.16472019602544	0.375	0.375009874175097
SAP30L	-0.409923512045742	0.444444444444444	0.44444758058933
KCNAB3	2.31818210112326	0.568047337278107	0.568216273987452
NCAPH	0.210818510677892	0.32	0.360211690208748
STX11	-0.688052185337932	0.78125	0.797067500623675
ITGB3	-0.275637312947093	0.808864265927978	0.808892305803853
RGS12	-0.496823132561476	0.666666666666667	0.666694393997489
SPATC1	-0.569208985595448	0.5	0.500006809875152
BICD2	0.458291868673795	0.34	0.340039442538577
EEF1D	0.582263727320228	0.519031141868512	0.519085369878797
NUP210	-0.50873994642672	0.142011834319527	0.142035582973185
EPHA6	0.0776020676006212	0	0.000154433102743878
FBXO28	-0.520166538641961	0	2.88739816312056e-06
CASR	-0.585334016474423	0.56	0.560054256408083
PAIP1	-0.520166538641961	0.5	0.500007027119266
WDTC1	-0.520166538641961	0	1.25937962136558e-06
KCNC1	0.050395263067897	0.375	0.375359421465567
WWP2	-0.569208985595448	0.816326530612245	0.836740731752368
MYLK	-0.564643848992643	0.716049382716049	0.716495091929682
CLASP1	0.311506032349617	0.684444444444444	0.684467465340756
ZHX1	-0.189437458853304	0.8125	0.812515884890492
SCYL1	-0.520166538641961	0.625	0.625048712399711
DDX39B	-0.189437458853304	0.76	0.760008924947686
PTPN7	-0.275637312947093	0	2.81512331403722e-05
CYP4F2	-0.585334016474423	0	1.98970372066176e-05
PROZ	-0.73316463436184	0	2.98416415437375e-05
UBAC2	0.0314805098758	0	0.000588029404118617
KHDC4	-1.00585892961019	0	4.28178759670494e-07
DSG1	1.15470053837925	0.611111111111111	0.611574847341129
HNRNPM	0.98261700312369	0.37217598097503	0.372577027625803
LONP1	-0.57107519042806	0.64	0.640266256764232
URB2	-0.409923512045742	0	7.14320429362481e-07
ATF1	-0.325788759600256	0.73469387755102	0.735601967494136
PARP11	-1.00585892961019	0	1.94889902216389e-07
ZZZ3	-0.688052185337932	0.5	0.500008463816504
EIF4ENIF1	-0.409923512045742	0.444444444444444	0.444448144229916
PYDC1	-0.544704779401922	0.375	0.375047571218946
PLD1	0.311506032349617	0.46	0.460069357638587
HOXB6	-0.306522501549305	0.75	0.750282098086573
SPTBN4	-0.235530152113789	0.48	0.480976028805158
DCLRE1C	-0.289358328113543	0.21875	0.218795815256766
EGLN2	-0.409923512045742	0	1.87656312178319e-06
PRPF4	1.07300227279341	0.0791336942940442	0.0797126983117699
RAB21	-0.409923512045742	0	1.53894798460286e-05
NXF1	0.259534845765916	0.224058769513315	0.224219647894437
SNX15	0	0.5	0.501714211061217
DTX2	0.0340580557277006	0.444444444444444	0.444697476167793
SMYD3	-0.569208985595448	0.864197530864198	0.87656899601632
CARD6	-0.520166538641961	0	3.7429377208742e-07
UCHL1	-0.299680485449523	0.611111111111111	0.611196844720403
FBXL19	1.25499003980111	0.592592592592593	0.5932594654198
DNAAF5	0.141291620935353	0.37037037037037	0.370379115581792
PREX2	-0.520166538641961	0	4.17762712356939e-06
RBPJ	0.141291620935353	0.37037037037037	0.370389750802375
NECAP2	-0.42242314927127	0.444444444444444	0.444446136448941
CFHR5	-0.68383685937623	0	0.000269390034120631
TCTN3	-0.316227766016838	0.375	0.375101727611929
CNPY4	-0.539319371630006	0	4.69968400189646e-05
DISC1	1.77936439559139	0.731428571428571	0.731489966217379
ASCC1	-0.520166538641961	0	4.85422732121599e-07
ENPEP	-0.577350269189626	0	0.000680556546883815
LARP1	-0.128851476622915	0	7.9860306051005e-05
ADAMTS4	0	0.444444444444444	0.444632078016441
CEP250	-0.409923512045742	0.775510204081633	0.775529323049077
RASSF7	-0.970690255456333	0	9.94981995050548e-06
FLT4	-0.42242314927127	0.611111111111111	0.611148547927645
NRF1	-1.19691957331398	0.666666666666667	0.666813233670221
ARF1	2.44429582383826	0.659279778393352	0.660320537602525
NACC1	-0.409923512045742	0	2.29474464408241e-06
GNRHR	0.0935135023433272	0	0.000339506596403694
DBN1	-0.805029180247805	0.72	0.76004541000426
RBM3	-1.00585892961019	0	6.80011570719508e-07
PLA1A	-0.520166538641961	0	2.31654767479661e-07
YRDC	0	0	0
COPS8	0.095989014337778	0.571428571428571	0.571456021734671
TSC22D3	-0.189437458853304	0	2.02279836462038e-05
HECW2	0.290083969343693	0	0.00108104717819968
RAD51D	0.221403721385024	0.375	0.375073580105016
UFD1	-0.647422043311761	0.375	0.37501744654088
IPO5	-0.520166538641961	0.666666666666667	0.694461715292409
RXFP3	-0.142621151618594	0	0.00010393683153298
SQOR	-0.520166538641961	0	4.4991385557136e-06
SOCS6	-0.395923706738696	0	1.09314877198008e-05
MRPL50	-1.02985457964786	0	6.41532462832828e-05
PTPRJ	-0.520166538641961	0.571428571428571	0.571493868442986
AP1S2	0.224684574336107	0	0.000140280256900605
DYNC1I1	0.16472019602544	0.493827160493827	0.493851070071426
SST	-0.496823132561476	0	5.99120454802815e-07
P2RY12	-0.614890459542437	0	3.89506698905695e-06
PPP2R1B	1.34656564340878	0.644628099173554	0.644750834526515
DUSP4	-0.275637312947093	0	2.55648971981826e-05
FOXP2	-0.577350269189626	0.5	0.500379303712376
POLD4	-0.86807498434063	0.444444444444444	0.444449605118632
MSX1	0.251534647531572	0.513888888888889	0.513903190620659
NOXA1	-0.42242314927127	0	8.19530747131481e-06
OTUD7B	-0.520166538641961	0.666666666666667	0.66669214632697
GUCY2F	1.15470053837925	0	0
PATJ	0.311506032349617	0.583333333333333	0.583343381775407
RPP14	0.726273039202563	0.65625	0.656364985238797
HJURP	-1.02387255711749	0.56	0.560051776410155
GATA4	-0.0791944322570854	0.277777777777778	0.277803328517194
CFL2	-0.569208985595448	0	2.06399921820477e-07
PTPN13	-0.275637312947093	0.694214876033058	0.694234085360625
CENPB	-0.983818315586047	0.5	0.500002587496561
PRKAA1	0.16472019602544	0.627218934911243	0.627234576177048
SOD1	-0.487328518566988	0.444444444444444	0.444461778373907
CSN3	-0.569208985595448	0	1.70016732303768e-06
BNIP3	0.27524094128159	0.625	0.625622857851154
NECAB2	-0.299680485449523	0.56	0.56000131372612
GZMA	-0.189437458853304	0	9.72603338800226e-06
MAP2K5	-0.520166538641961	0.625	0.625037765244063
PIWIL4	0	0.666666666666667	0.667110138441257
BRS3	0.0344798388528469	0	0.000304962549792509
NDRG1	-0.0791944322570854	0.791111111111111	0.791117984931326
RPRD1A	0.0138097841213044	0	0.000110247152204979
NFATC1	-0.688052185337932	0.444444444444444	0.444446240678535
CPVL	-0.520166538641961	0.5	0.500000828013026
PAK6	0.16472019602544	0.56	0.560019180105575
NAPB	-0.638497578248062	0.653061224489796	0.653097029778945
USP2	-0.409923512045742	0	2.79190905572158e-06
NAXE	-0.447213595499958	0.5	0.500448074099384
ZNF251	-0.693440750843769	0.5	0.500090058761809
GEMIN4	-0.395923706738696	0.666666666666667	0.666743203192524
FCER1A	1.29099444873581	0.375	0.375141242307
TLE3	-0.409923512045742	0	3.1720693591808e-06
DNTTIP2	-0.520166538641961	0.5	0.500012436791227
GRM8	-0.520166538641961	0.5	0.500002591198866
BACH1	-0.03541182169568	0	5.25740556143184e-05
FAT4	-0.520166538641961	0	3.41768723410851e-06
GABRG1	-1.06273786264811	0	4.32456522326818e-05
PBDC1	-0.447213595499958	0	0.000185407840596175
SFR1	0.221403721385024	0	0.000117009616520614
SOX8	1.5	0.56	0.560312525876511
HIF1AN	0	0.444444444444444	-Inf
ANPEP	0	0	-Inf
GDA	-0.374923515731115	0	0.00012380217595942
OLFM2	-0.569208985595448	0.5	0.500000302551495
CCNK	0.0138097841213044	0.520710059171598	0.520775696495542
LOXL4	-0.305162777822743	0	0.000104454802460907
ITM2C	-0.42242314927127	0.625	0.625003747718049
CENPP	0.111469996137791	1.11022302462516e-16	0.000174679664156518
NSMCE4A	0	0	2.50402504287095e-08
PTPRS	-0.42242314927127	0.864197530864198	0.864205911794472
KIAA0408	-0.42242314927127	0.625	0.625304218754553
CEP78	-0.58554004376912	0.5	0.500156882432707
SYCP1	-0.577350269189626	0.5	0.500224834188497
PPP2R5A	-0.303939102369411	0.666666666666667	0.666681140868512
USH1G	0	0	0
ITGAE	-0.42242314927127	0.444444444444444	0.444501596831986
TUBA4A	0.582263727320228	0.747165532879819	0.747356507612672
BET1L	-0.680768902823834	0.493827160493827	0.49387666493781
SLC9A7	0	0.444444444444444	0.445373993259211
PRKACB	1.01217880280796	0	0.000699939632300306
SUMO4	0.429618562420897	0.747933884297521	0.748122540050807
ADAMTS1	-0.534456210360037	0.444444444444444	0.444502360468089
NR2C2	1.15470053837925	0.5	0.501206497098209
ARL2	0	0.625	0.626128823023688
TMEM51	-2.23793888017613	0	6.2159622116198e-07
RTKN	-0.275637312947093	0	1.017574198936e-05
RERE	-0.57107519042806	0.611111111111111	0.611127875736686
ARL15	-0.520166538641961	0.777777777777778	0.805557238316815
SPAG5	-0.540061724867322	0.75	0.750336196018521
PLPP3	-0.490628861606559	0	1.03935064492688e-05
LRP5	0.395483251170944	0.63905325443787	0.639353453930756
DLG1	1.33255948362264	0.711805555555556	0.71218600827377
KIAA1522	-0.520166538641961	0	3.06341922473585e-06
FGF4	-0.192970411092812	0	0.000210547321887078
SH3BGRL3	-0.42242314927127	0	1.47415345005397e-05
STX1B	-0.615399662750905	0	0.000174524378756868
HCRTR2	0	0.5	0.501481787849925
EEA1	-0.409923512045742	0.64	0.640017669602221
FCHSD2	-0.370006434950477	0.5	0.500388915695993
PHC2	0.731734523651368	0.680555555555556	0.680663393762076
ARFGEF1	-0.637297764730938	0	4.46716864838104e-05
CD40LG	0	0.5	0.500319920773564
TGFBI	0.290133371338306	0.277777777777778	0.277885509663942
N4BP1	-0.520166538641961	0	2.47110254925076e-07
UCHL5	-1.183875107275	0.408163265306122	0.408369292976596
ULBP2	-1.22474487139159	0	6.65901422175486e-05
GIPR	0	0	0
APCS	1.78885438199983	0.65625	0.656999776904423
CRYGC	0	0.5	0.50013208525331
GRHPR	-0.520166538641961	0	2.47110254925076e-07
NR1H3	0.472020700724009	0.165289256198347	0.165312501857585
DDX3X	-0.0791944322570854	0.7	0.700010161984479
TAS1R3	1.15470053837925	0	0
NFKBIZ	-0.520166538641961	0	5.28680310085683e-07
WRNIP1	-0.752331653095212	0	3.64780788653096e-06
IRF6	0	0	0.000173691848350144
PRKAB2	0	0.5	0.50011493052891
GCC2	-0.944356523972767	0	2.18775905185264e-05
TOX4	-0.520166538641961	0	2.3294777951044e-07
NUP155	-0.463547311591859	0.13265306122449	0.132672412375806
VBP1	0.0310485943391336	0	3.18708223838726e-05
POLR2M	0	0.75	0.750275752371392
NCKAP1L	0.16472019602544	0	2.6441359101903e-05
PDK4	-0.5	0	0.00020831366664098
POLR3C	-0.454098195518187	0.32	0.320001549052322
HDAC9	0.692506753916447	0.142011834319527	0.14208234423615
KIF3B	-0.798353844900823	0.611570247933884	0.611820039247543
EIF5	-0.95689950159037	0.56	0.560006906172034
ATG16L1	-0.299680485449523	0.56	0.56000882908065
HNRNPC	1.38935071663744	0.367569838269271	0.368105607830821
HHLA3	-0.805029180247805	0.5	0.500014641989761
GTF2A1	0.24776377394105	0.637119113573407	0.637158918702555
PRDX5	-0.816496580927726	0.5	0.500101032517375
SYTL2	-0.408248290463863	0.5	0.500459245371715
CDK2AP2	1.15470053837925	0	0.000507795479578022
CNKSR1	0.75186354132215	0.438775510204082	0.438814333508162
SART3	-0.960666294775329	0	2.70312959682606e-07
ERAS	-0.395923706738696	0	5.31350055664737e-05
ATP1B3	0	0.5	0.501125016098047
HOXA5	0	0.75	0.750141628852909
ATP6V1C2	-0.205293920683813	0	0.000144822413143286
XIAP	-0.42242314927127	0.515555555555556	0.515722980638129
CLIC2	-1.26476183416781	0	1.17810591204748e-06
ATP6V1G3	0.410587841367626	0	0.000389516698342862
HDAC8	-0.299680485449523	0.56	0.560002198482094
KMT5C	-0.409923512045742	0	4.5831668658014e-06
WDR34	-1.6216562474548	0	2.74968818547716e-06
RND1	-0.128851476622915	0.612244897959184	0.632654177825462
PFDN2	0.472020700724009	0.165289256198347	0.165420426280021
BUB1B	1.35002550877992	0.53517422748192	0.535623384041214
DOCK1	-0.301218551870832	0.571428571428571	0.571445789180459
GAPVD1	-0.761809314331514	0.5	0.500037258243865
CTPS1	-0.520166538641961	0.5	0.500005705564148
STAT2	-0.111808242135106	0.54	0.540025211353036
DSCC1	-0.636588321849795	0	4.56566966373639e-05
UTS2R	-0.378755805580515	0	4.77569233618969e-05
TNFSF8	0	0	0
IFI16	-0.286750612242175	0.72	0.720307825609824
CHUK	1.5744509666862	0.454081632653061	0.454238542993325
CEP44	-1.06066017177982	0.5	0.500077837414501
SYT9	-0.761809314331514	0.5	0.500067220411851
TPGS2	-0.520166538641961	0	2.09524222238855e-06
GRIPAP1	-0.42242314927127	0.64	0.640006282833917
MED13	0.00684340708768315	0.260355029585799	0.260591354390953
TST	0	0	-Inf
ALX4	-0.473828210395689	0.5	0.500074272889484
IGF1R	0.551127841939938	0.641975308641975	0.642312105664818
NF2	-0.42242314927127	0.625	0.625037451147129
NPRL2	1.15470053837925	0.625	0.625308651439776
AJUBA	-0.569208985595448	0	3.16042504500125e-07
NSMCE3	-0.637297764730938	0.5	0.500013652059621
TRIM32	0	0.777777777777778	0.782138582854065
EEF2	-0.42242314927127	0.444444444444444	0.444453153868415
GRIN2B	0.383957817314997	0.625	0.625120018570179
SSTR2	0.0935135023433272	0.13265306122449	0.132965816793445
CD84	-0.577350269189626	0.5	0.500249300793311
CD151	-0.259593016460589	0.56	0.560008149983377
DYNLT1	-0.128851476622915	0.612244897959184	0.612252218740787
HNRNPA0	-0.409923512045742	0.444444444444444	0.444454838931581
AMOTL1	0	0	-Inf
PMPCB	0	0.666666666666667	0.667144673472603
RNF126	-0.0704952662930203	0.357142857142857	0.357444923466484
FBXO34	-0.409923512045742	0	1.52621592117708e-05
SPHK2	-0.585334016474423	0	3.72695859085503e-06
CIB1	-0.688052185337932	0.84375	0.859384163972951
TIMELESS	-0.0578716656227086	0.461538461538462	0.461600158675547
AP1S3	-0.515185842164609	0	6.36415647137234e-06
AP2A1	1.33449019908718	0.545918367346939	0.546156916693239
HTR6	-0.319722142090035	0	5.49193656999014e-05
MYOG	0.443160037101544	0.489795918367347	0.490625162072722
CENPN	0.524321833685167	0	0.000603107574996042
HAUS2	-0.577350269189626	0.444444444444444	0.444743053406749
MRM3	0	0.8	0.801858830050946
TEC	0.361717532204211	0.4921875	0.492290207046488
HAVCR1	-0.267468201476256	0	0.000226818622753422
MAL2	0.866025403784439	0	0.000321190912656366
PLCD1	-0.93468818335865	0.5	0.50002879796063
EPHA8	-0.395923706738696	0	1.14365463648181e-05
MEGF10	1.5	0.73469387755102	0.734860383366407
POLR2C	2.23637268740889	0.637959183673469	0.638966622289189
NECTIN3	-0.447213595499958	0.666666666666667	0.666788694759497
SH2B3	-0.395923706738696	0	2.26491296254627e-05
WNT9B	-0.973497233651555	0	2.93903986764432e-05
PLXNB2	-0.275637312947093	0	8.10008151697073e-06
ANXA2	0.141291620935353	0.728888888888889	0.728916799845753
COPS2	0.36177767412779	0.18	0.180029906700031
NUTF2	-0.915473659940468	0.375	0.375028007620565
SPTBN2	-0.128851476622915	0.5	0.500013651566703
HOMER3	1.04446593573419	0.444444444444444	0.444918368109849
DBF4	-0.520844990604378	0	8.62070664275905e-06
AP4M1	-0.515185842164609	0.56	0.560070588944667
TRIM27	-0.490628861606559	0.8125	0.81254765607268
SNAP25	2.40565322711718	0.735	0.735438706286813
FHL2	0.458291868673795	0.646848989298454	0.647317529668423
CSMD2	-0.301218551870832	0	0.00015071078363682
CTSG	0.16472019602544	0.733727810650888	0.733764099896563
HOXB1	-0.569208985595448	0.612244897959184	0.632728164364491
NINL	-0.337121200608314	0.68	0.680023323618534
ELF2	-0.409923512045742	0	5.50203880234079e-07
LSM7	-0.147198867747833	0.441326530612245	0.441376576029682
KPNA1	-0.960666294775329	0.716049382716049	0.716073977295887
GRB14	-0.395923706738696	0.693877551020408	0.693891292455034
DCAF5	-0.299680485449523	0	2.51660062711156e-06
RARB	0.0310485943391336	0	1.53624166380206e-05
KCNIP1	0	0	0.00022362734217185
ERN1	-0.299680485449523	0.375	0.375004639741019
ZNF160	-0.462115890749281	0	1.9572009168578e-05
AMT	0	0	0
KALRN	-0.577350269189626	0.5	0.50024954579238
ZNF354A	-0.409923512045742	0.444444444444444	0.44444692795241
ATG5	-0.189437458853304	0.78	0.780002419785392
CLEC4M	-0.577350269189626	0.666666666666667	0.668326515669316
GSE1	-0.189437458853304	0.612244897959184	0.612249437230505
SAR1B	-0.680768902823834	0.244897959183674	0.265319106103221
SPNS1	-0.0171030872672422	0.37037037037037	0.370460050020037
GRM2	-0.496823132561476	0	1.25175787616394e-05
PEG3	-0.520166538641961	0.5	0.500001047594626
CTSL	0.568796458994521	0.828402366863905	0.829043712788692
MPDU1	-0.828881882263633	0.625	0.625391258837597
SENP2	-0.409923512045742	0.444444444444444	0.444445692611698
ASB10	-0.791653737566446	0	8.71257717072194e-06
SIAH2	-0.431074501929733	0.493827160493827	0.493841271068917
L3MBTL1	0.0138097841213044	0.34	0.34000609041725
COL4A5	0.290133371338306	0.58	0.580289841945894
PSMD4	0.462810787077268	0.314878892733564	0.315398461747047
TTC27	-0.693440750843769	0.5	0.500161451379039
ARHGAP17	-0.42242314927127	0.611111111111111	0.611255090287653
PIWIL1	1.15470053837925	0.444444444444444	0.444887929573835
CRP	-0.447213595499958	0	0.00019093414388105
SDC3	-0.42242314927127	0.72	0.720001715248973
PRG2	0	0.72	0.720092050957706
STAT5B	0.645832996807802	0.541322314049587	0.541526747680913
GALNT12	-0.569208985595448	0	4.10535494266284e-07
WTIP	-0.5	0	0.000221492863076822
HECTD3	-0.214726960547705	0	0.000372460641183237
ARMT1	-0.447213595499958	0.5	0.500924475256176
CKMT2	-0.325780897146398	0	4.72608039889799e-05
ZBTB43	-0.299680485449523	0.375	0.375011729806006
ISG15	-0.575306196184418	0.740740740740741	-Inf
KLF6	0	0.666666666666667	0.778628955158803
ZNF329	-0.520166538641961	0	3.06341922473585e-06
PEPD	-0.520166538641961	0	3.41768723410851e-06
WNT2B	-0.425905039722555	0.32	0.320047183172643
SH3BP1	-0.569208985595448	0.444444444444444	0.44451477176611
GZMB	-0.409923512045742	0.78125	0.781253919567495
STK38L	-0.487328518566988	0.444444444444444	0.444470742096818
NELL2	-0.447213595499958	0.5	0.503144743674507
NXF5	-1.00585892961019	0	4.08904853199665e-07
TM2D1	-0.569208985595448	0	2.65055475723308e-06
MLPH	-0.569208985595448	0	2.61766138320851e-07
TTBK2	-0.569208985595448	0.72	0.720007311760863
LTB4R2	-0.260688478599555	1.11022302462516e-16	0.000137996866668377
RPN1	0.743160535617538	0.657777777777778	0.660535928722074
ADCY6	-0.319722142090035	0.40625	0.406323761802395
GRIP1	-0.128851476622915	0.59375	0.593762954695719
ZNF174	-0.536665852888486	0	6.15181182028746e-06
DSPP	-0.117579270250443	0.666666666666667	0.666771507212923
CLIC5	-0.569208985595448	0.666666666666667	0.666667388310328
SERPING1	0.0799815964758371	0.65625	0.656319275641045
C1QA	-0.259593016460589	0.809917355371901	0.809983085410354
UGCG	-0.670820393249937	0.5	0.500045976024442
ANAPC16	-0.647422043311761	0	1.0400318977144e-06
NAA35	0	0	0.000369139349837067
EFNB2	-0.288933646184904	0.680555555555556	0.682532786695929
EZH1	-0.512214166555958	0.48	0.480213590280371
ZNF331	-0.520166538641961	0	1.00789381840549e-07
USP37	-0.569208985595448	0	8.11086825347473e-06
ALX1	-0.805029180247805	0.5	0.500027128114172
TUBB4A	-0.128851476622915	0.609375	0.609509802963093
EHBP1	-0.577350269189626	0.5	0.500117038796833
MSL3	1.15470053837925	0.444444444444444	0.444543479934602
PELI2	-0.044578033579376	0	0.000472480662920494
IRF2BP2	-0.520166538641961	0	1.46063174000233e-07
GLUD1	-0.520166538641961	0	6.66004521865382e-07
CFD	-0.447213595499958	0.666666666666667	0.669274258087188
MUC1	0.605077704997972	0.461538461538462	0.461628393411455
VPS36	-0.805029180247805	0.64	0.640973165036782
TRAPPC5	-1.03116466163022	0	5.07196830001888e-06
MFSD3	-0.269816807019573	0	0.000266617951297676
EMILIN1	0	0.5	0.501656674897754
SHC3	-0.569208985595448	0.5	0.500000894277897
CSRP1	-0.447213595499958	0.666666666666667	0.668086507301874
COMMD2	-0.299680485449523	0	5.95896443245092e-06
SGTB	-0.044578033579376	0.444444444444444	0.444458469929915
SPIN3	-0.520166538641961	0	6.47791350971705e-06
GNA11	0.211580829324288	0.1171875	0.117378614342744
DLC1	-0.42242314927127	0	1.65425584230938e-06
PRKN	1.56524758424985	0.65625	0.659599332789576
PLA2G16	-0.267468201476256	0.5	0.500560292352733
HTR2B	-0.142621151618594	0.18	0.180090007214619
ITGA3	-0.259593016460589	0.694214876033058	0.694602986648759
CENPL	-1.02387255711749	0	5.7434113355237e-06
FZD3	0.121687154206444	0.444444444444444	0.444629938412164
NFE2L2	-0.189437458853304	0.5	0.500005938898586
EPHB1	1.33900688661886	0.569444444444444	0.56961778828511
FANCG	1.18426580683677	0.773333333333333	0.773581618123606
SERPINF1	-0.569208985595448	0	5.89559740560297e-06
UBA1	-0.503190349057076	0.53125	0.531411599831777
GABRQ	0.0501128811169572	0	0.000262225854891329
HIST1H2BH	-0.103167210788568	0.37037037037037	0.370372378208415
RPL3L	-0.874738697217986	0	6.63767807573823e-06
NR2E3	-0.520166538641961	0	7.17617047563124e-07
LDHD	0	0.666666666666667	0.667085027686038
AGK	-0.761809314331514	0.5	0.500024155651852
FSD1	0	0	-Inf
MATK	-0.395923706738696	0.56	0.560010937549234
VASN	-0.36346951968923	0	0.000484546174356115
PTP4A2	1.5	0.56	0.56014696813946
IFNG	-0.5	0.5	0.500160920584184
CDC42SE1	-0.569208985595448	0	3.82882438854093e-06
STX4	0.594619782586465	0.4140625	0.414147325631035
HUS1B	-0.983818315586047	0	1.39918738395473e-06
MYOT	-0.520166538641961	0.666666666666667	0.666807612709581
COL11A1	-0.641940738766369	0	9.10048025154486e-05
OSM	0.447213595499958	0.64	0.640582102736833
KMT2D	-0.189437458853304	0	3.02521601506234e-05
RHOU	-0.490628861606559	0.444444444444444	0.444451033308529
TNC	-0.585334016474423	0.444444444444444	0.444495685711077
CNTFR	0	0.666666666666667	0.667920737278715
RNF138	-0.0791944322570854	0.277777777777778	0.277813020569527
DDX20	-0.825088390270746	0.814814814814815	0.814840298282676
FAN1	-0.128724544221388	0	3.5916377970735e-05
DCTN1	0.898649377646327	0.7424	0.742425458612356
SEMA3F	-0.195047374401374	0.444444444444444	0.445079363989519
GULP1	-0.569208985595448	0	1.90584894987911e-06
HRAS	4.12793777677823	0.568047337278107	0.5684578336471
RNF10	0.306873970079866	0.448979591836735	0.449166678485377
ZNF217	0.141291620935353	1.11022302462516e-16	1.29556955276167e-05
KRAS	0.75186354132215	0.5703125	0.570374579060248
FLAD1	-0.577350269189626	0	0.00025601661504282
PASK	-1.47025526281453	0.5	0.500957517987709
L3MBTL2	-0.536665852888486	0.5	0.500000777402142
KNSTRN	-0.970690255456333	0.5	0.500014127486278
PTK2	1.02465361627926	0.659090909090909	0.65945547546342
CLUAP1	0.0249485576531508	0	0.000172857795050496
THAP7	-0.277350098112615	0.444444444444444	0.446325444484084
GFRA4	0	0	0
CS	-0.409923512045742	0.72	0.72004924135643
