markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
DNM2	5.15013997775397e-05	2678.34761904762	982.2109375	0	2084	29	48	0.197756539814697	5303	6820	0.27107567459005	2506.91847176576	1220656	0.0353260869565217	308.042232277526
GTF2H5	2.63679006260122e-05	2025.27976190476	517.29296875	0	146	4	2	0	1329	304	-0.786654135338346	1940.54086323032	81994	0.31140350877193	48.6666666666667
ZNF655	2.50251679096244e-05	2135.11547619048	591.16015625	0	110	4	1	0	1969	232	-0.529615482556659	2051.63057032826	60788	0.25	0
COG5	4.0618273651658e-05	2157.27857142857	606.4921875	0	385	13	12	0.0946059757875397	2035	926	-0.27375572711275	2062.0929282379	118182	0.167873303167421	227.051282051282
CELSR3	3.5981880125596e-05	2266.50595238095	685.18359375	0	349	6	2	0	2774	808	0.124589133210512	2154.90365971108	178088	0.0983851674641148	6.34545454545454
SLPI	2.47819043820158e-05	2023.79285714286	513.2890625	0	65	4	1	0	1202	142	-0.420940170940171	1953.07541680002	32102	0.254464285714286	0
MYB	4.0227337095397e-05	2364.64285714286	755.4375	0	425	9	2	0	3572	1006	-0.106582296936912	2249.65644480193	245254	0.0864037922861452	5.44871794871795
GFI1	9.78395346149104e-06	1736.40476190476	330.953125	0	15	1	1	0	277	30	-0.866666666666667	1683.51848414928	5903	1	NA
IDH3G	1.6192777111681e-05	2112.70714285714	577.4453125	0	141	2	2	0	1883	284	-0.699579831932773	2022.45402229587	77561	0.507299270072993	141
ZC3H14	9.91775252974414e-06	1772.50595238095	350.86328125	0	19	1	1	0	274	38	-0.894736842105263	1722.08750865851	5530	1	NA
STX6	3.72338486761113e-05	1950.20595238095	464.91015625	0	160	8	7	0.15514802965177	823	410	-0.123089205953656	1874.84984498506	46178	0.159782608695652	28.4444444444444
CAVIN1	1.65133484356906e-05	1940.09761904762	458.109375	0	31	3	1	0	857	68	-0.227272727272727	1874.117011475	19823	0.333333333333333	0
ADRA1A	4.1611079024834e-05	2115.20833333333	577.58984375	0	522	12	10	0.106898104475112	1642	1226	-0.250185853988013	2015.77324324324	151656	0.158275645059786	74.5714285714286
HOXC8	3.48435691694359e-05	2338.77142857143	738.0078125	0	439	7	4	0	3390	950	-0.253945079847415	2220.55804029243	244983	0.127837514934289	73.1666666666667
GPRASP1	4.42848107182567e-05	2146.20714285714	597.203125	0	229	10	2	0	1919	1010	0.525877809122621	2050.12671797691	76310	0.060515873015873	0.829710144927536
ZNF426	2.20781333468238e-05	1946.03571428571	462.671875	0	85	3	1	0	849	176	-0.779114452798663	1874.84984498506	20319	0.346491228070175	0
NPHS1	3.3283958442432e-05	2337.80714285714	736.5078125	0	406	7	4	0.0987551639829222	3378	854	-0.524925103548115	2227.85426485231	257977	0.168367346938776	58
ADPGK	1.72594174769614e-05	2053.25595238095	535.25390625	0	110	2	1	0	1435	222	-0.90239651416122	1972.58952658027	40155	0.5	0
SPACA9	1.53887399206484e-05	1880.9869047619	418.95703125	0	21	2	1	0	572	44	-0.549019607843137	1822.22355240655	10949	0.5	0
KIF4A	1.62990388872965e-05	1957.2869047619	470.37890625	0	45	2	1	0	976	92	-0.745945945945946	1886.97183256965	24682	0.5	0
SHKBP1	2.21755343417493e-05	2287.25714285714	700.4140625	0	372	3	1	0	2884	750	-0.810871766546994	2178.33032613987	211066	0.348571428571429	0
FERMT3	9.80318214393651e-06	1673.87817460317	293.625	0	18	1	1	0	169	36	-0.888888888888889	1627.51549316264	3570	1	NA
DENND4A	1.74787705528196e-05	2135.64880952381	592.46484375	0	193	2	2	0	1913	388	-0.954524253731343	2046.00246891002	106563	0.561764705882353	193
ROR2	2.84026004956717e-05	1981.10714285714	485.625	0	106	5	4	0	1032	232	-0.546870456757816	1907.88872466816	33681	0.294117647058824	31.8
ELK1	4.00076413603431e-05	2411.10238095238	789.6171875	0	563	10	5	0	3830	1258	-0.273974293441014	2287.84079754601	329265	0.0952380952380952	34.1212121212121
CLDN4	1.66731789147936e-05	1932.85952380952	452.9453125	0	37	2	1	0	802	76	-0.777142857142857	1869.0552152364	19241	0.5	0
HBEGF	2.5404181829391e-05	1943.83095238095	460.796875	0	72	4	2	0	848	156	-0.553503300871722	1874.43101281729	22374	0.275	12
EID1	2.86588781742364e-05	2200.47380952381	639.359375	0	238	5	2	0.314253343630457	2455	496	-0.459759288330717	2096.81220129322	146589	0.207207207207207	23.8
VPS53	3.81646482482795e-05	1972.5630952381	479.73828125	0	195	10	11	0.12763572681888	940	500	-0.137578162578163	1895.122783738	50909	0.181818181818182	67.3636363636364
GALR2	3.56130798357536e-05	2014.57261904762	510.01953125	0	496	9	5	0.068033073723357	1143	1064	-0.54963674485024	1922.64339930685	131503	0.282456140350877	124
FZD5	3.91474951822615e-05	2094.90952380952	561.9453125	0	208	9	7	0.116361022238828	1588	572	0.0953276712867506	2010.82167036127	78959	0.141150112023898	26.6666666666667
MYL5	2.56038732939548e-05	1945.22380952381	460.640625	0	85	4	4	0	806	182	-0.658888888888889	1880.15374488824	31452	0.440217391304348	42.5
DVL3	4.68366808546962e-05	2385.65476190476	769.3984375	0	608	15	18	0.152211868567367	3650	1918	0.269180402844029	2260.64220523356	289631	0.0530028775642811	50.2336182336182
CA2	2.82993693815106e-05	2083.75357142857	555.33984375	0	121	4	1	4	1580	298	0.238144160567219	1999.67972473785	45426	0.125	0
DOCK8	2.6170043644168e-05	2165.79404761905	613.36328125	0	221	4	2	0	2069	454	-0.747707464948844	2072.27861817733	101121	0.271573604060914	36.8333333333333
ZDHHC3	1.03082642778077e-05	1975.6130952381	482.02734375	0	84	1	1	0	964	168	-0.976190476190476	1904.5325294368	25045	1	NA
IL24	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
MMP16	1.57310829878508e-05	1861.2630952381	408.15234375	0	44	2	1	0	638	90	-0.616666666666667	1797.09919147569	12420	0.5	0
USP5	2.66323733388206e-05	2297.52619047619	708.5390625	0	615	4	2	0	3050	1242	-0.896231738645643	2184.14242019979	428993	0.432528409090909	102.5
BRCC3	2.21172036718861e-05	2024.8130952381	516.87109375	0	117	3	3	0	1331	240	-0.761208576998051	1942.00054968899	65596	0.38	78
EPHA5	3.69912973387411e-05	2336.3	735.546875	0	607	9	7	0.0387870074129426	3208	1286	-0.52173300733321	2217.5503468781	350889	0.15666140073723	101.166666666667
AHCY	1.73100208359471e-05	2078.63333333333	553.375	0	159	2	1	0	1576	320	-0.911000552791598	1991.19720565987	70565	0.513245033112583	0
NR4A1	3.59541578161298e-05	2352.15714285714	747.7578125	0	508	9	4	0.0987551639829222	3398	1088	-0.479165902110176	2229.03795576808	272417	0.126764177572492	56.4444444444444
MED29	4.98612919492389e-05	2528.53571428571	873.5703125	0	1487	22	25	0.212910959531395	4477	4614	0.277922482305055	2370.49295476216	897321	0.0471324983520105	108.80487804878
PHLDA1	1.01061415168935e-05	1826.23492063492	384.947265625	0	36	1	1	0	434	72	-0.944444444444444	1768.64145126867	8436	1	NA
RPP25	2.91168096514735e-05	1984.80952380952	488.6875	0	230	5	3	0	1017	480	-0.673742625055217	1907.45500269955	163928	0.441584158415842	69
PLCB1	3.98122282681248e-05	2239.74047619048	665.5625	0	461	10	4	0.0987551639829222	2489	1054	-0.284301566188119	2129.40548171177	180862	0.116456361724501	34.9242424242424
DTNBP1	4.24637769379952e-05	2321.26428571429	723.640625	0	470	8	2	0.314253343630457	3115	1212	0.215005954692769	2203.35627769572	234539	0.0715686274509804	3.45588235294118
BORA	2.53260832347656e-05	1970.1380952381	478.6328125	0	76	4	2	0	979	164	-0.555407242615252	1897.2653759186	23417	0.265151515151515	12.6666666666667
CYFIP2	3.68101372754703e-05	2268.03333333333	685.953125	0	338	8	6	0.150525010640445	2792	748	-0.338934026491711	2160.9390271384	169927	0.124048706240487	46.9444444444444
NPAT	2.16704852495828e-05	2106.75476190476	572.6171875	0	134	3	1	0	1803	274	-0.689204417399144	2019.22958216767	84680	0.341333333333333	0
SRCAP	3.0742399881274e-05	2156.35	607.7734375	0	238	6	1	1	2080	506	-0.386461251167134	2056.91147269719	133202	0.188333333333333	0
CCNA1	5.01126089776655e-05	2589.39047619048	917.765625	0	1578	23	30	0.23212206064517	4753	4878	0.286436372389104	2425.39561352797	878984	0.0397085610200364	93.4703832752613
SCP2	1.04102740930312e-05	1464.71666666667	183.3359375	0	7	2	1	0	19	16	-0.1	1433.74875048058	380	0.5	0
UVSSA	2.21018785237538e-05	1940.35833333333	460.41796875	0	73	3	3	0	992	152	-0.764367816091954	1866.24913812278	50919	0.49645390070922	48.6666666666667
LAMC1	2.90538100725333e-05	1813.30357142857	376.75390625	0	51	5	3	0	421	132	-0.0718930192614403	1753.94552010661	9063	0.205882352941176	6.8
AUP1	3.23601917157597e-05	2026.97261904762	516.22265625	0	105	6	1	2	1225	252	-0.186434422038137	1948.99245085799	33998	0.146067415730337	0
ITGB3BP	4.24815716554066e-05	2287.23571428571	700	0	351	10	3	0.159664183576095	2999	912	-0.0220136974697972	2172.54908243519	195413	0.073972602739726	6.68571428571429
RRP7A	3.78073617155867e-05	1842.17261904762	394.74609375	0	286	11	11	0.12763572681888	465	682	-0.369175395215137	1777.39895673357	47981	0.5	213.2
IGF2R	2.86841336350151e-05	2025.32380952381	515.3671875	0	94	5	1	1	1242	208	-0.48452503808541	1948.70954537537	42177	0.218181818181818	0
NFKB1	5.0291687304003e-05	2566.73809523809	900.703125	0	1343	22	26	0.173402158887441	4642	4666	0.383730164774119	2405.40561169641	883627	0.0342147435897436	58.3323232323232
RHOBTB1	3.37386008571685e-05	2234.65595238095	662.37890625	0	291	7	2	0	2624	624	-0.516031198883491	2133.0594871143	136803	0.175582127123977	13.8571428571429
CHMP6	3.59826764211593e-05	1921.80238095238	446.7734375	0	124	7	8	0.12413656192963	803	358	0.139755704271833	1848.51840938507	46344	0.227272727272727	36.0727272727273
MAP4K5	2.63034193275928e-05	2226.51904761905	656.7890625	0	282	5	1	1	2527	584	-0.505601169518695	2124.82191130385	150989	0.222040816326531	0
EXOSC2	3.72466269697194e-05	1974.87380952381	482.3359375	0	168	10	8	0.12413656192963	1008	426	-0.172963760171769	1894.16019527061	46670	0.169565217391304	56
SELPLG	2.89465708973846e-05	2091.57738095238	560.88671875	0	151	5	3	0.159664183576095	1603	322	-0.594949494949495	2007.57414164374	71300	0.214925373134328	30.2
CNTN1	3.60704705597791e-05	2265.00476190476	683.75	0	261	7	2	0.314253343630457	2870	594	-0.177707007467125	2162.12230239	140769	0.118295019157088	14.5
MYO9A	1.62531790162706e-05	1907.68333333333	436.546875	0	46	2	1	0	669	94	-0.747368421052632	1844.91119722955	17638	0.5	0
TRIM71	4.36917816545179e-05	2132.64642857143	589.50390625	0	843	16	2	0	1876	1926	-0.518030263013074	2035.08516250303	454300	0.319575471698113	7.025
SHE	1.03948620648235e-05	2108.23452380952	573.84765625	0	149	1	1	0	1784	298	-0.986577181208054	2020.201914106	74935	1	NA
CRYAB	2.43502777241713e-05	1874.25595238095	414.62109375	0	55	4	2	0	519	140	0.0511303511303511	1812.04105928086	12139	0.174418604651163	3.66666666666667
SYNJ2	4.75669705621173e-05	2530.07380952381	875.53125	0	1293	20	26	0.229757860525859	4529	3236	-0.10068674927344	2385.65763940719	789690	0.0660308526162185	441.609230769231
TRIM39	2.74884395113973e-05	2247.72261904762	672.01171875	0	322	5	2	0	2661	664	-0.45077393616293	2143.00191552533	174541	0.226714801444043	32.2
SUZ12	3.96684292479257e-05	2107.78928571429	573.51171875	0	299	8	11	0.14586940207872	1755	780	0.105576263408703	2007.45406423829	127450	0.111286503551697	49.2857142857143
TPX2	2.84177955982442e-05	2015.55595238095	508.83984375	0	132	5	5	0.068033073723357	1183	284	-0.480266125012292	1938.29947157171	57077	0.254	92.4
PLA2G2A	2.18963296536955e-05	1941.92619047619	459.8046875	0	61	4	1	0	878	134	-0.327858293075684	1872.13077673965	19882	0.259803921568627	0
TRIM69	1.73528987200713e-05	1917.19880952381	443.49609375	0	100	2	1	0	737	202	-0.921447824412784	1850.45483115093	52745	0.813559322033898	0
MCM2	4.95656369901171e-05	2415.44047619048	790.6015625	0	1059	21	34	0.210495977391234	3726	3450	0.228066847657823	2274.73818157172	516334	0.0528609223426882	224.202702702703
UTP18	4.41095897487483e-05	2012.41785714286	506.23046875	0	679	22	22	0.200549769597684	1106	1820	-0.119903321307017	1922.91878652458	163925	0.224538619275461	534.969696969697
RAX2	7.90693035924713e-06	1704.12619047619	311.3671875	0	6	1	1	0	203	12	-0.666666666666667	1655.36988902589	2564	1	NA
PTPRZ1	3.28209890912773e-05	2210.88095238095	645.046875	0	219	6	2	0	2445	480	-0.276993341586643	2113.71505494852	115382	0.149350649350649	10.4285714285714
PFDN5	2.67576975483962e-05	2080.34047619048	554.0234375	0	139	5	3	0	1610	298	-0.223101750756618	1994.0364495143	62142	0.2112	27.8
SLC25A12	2.1752752664078e-05	1916.5130952381	443.45703125	0	46	3	1	0	787	98	-0.640890688259109	1848.77297014432	18217	0.350877192982456	0
TAF4	4.49191628329323e-05	2264.25	683.9765625	0	550	12	16	0.165793901025995	2840	1442	-0.0368654507214401	2144.30261308459	328327	0.0920181247821541	106.140350877193
USF2	3.21817992725519e-05	2247.03571428571	671.984375	0	285	6	2	0	2753	612	-0.244821017189438	2139.9276013772	176708	0.152941176470588	13.5714285714286
CDK19	4.48520937544475e-05	2312.27619047619	717.8828125	0	698	15	18	0.208289925407976	3101	1776	-0.0298856909596245	2188.20084104838	368151	0.0903743315508021	257.157894736842
DUSP11	1.65072281454142e-05	1915.86428571429	442.46875	0	34	2	1	0	773	70	-0.723076923076923	1851.27138089854	21422	0.535714285714286	0
H1FX	1.73577026447779e-05	2176.04047619048	620.578125	0	178	2	1	0	2212	358	-0.92	2085.67142058166	112849	0.514792899408284	0
NCAPH2	2.80302973988664e-05	2093.92738095238	563.76171875	0	177	5	4	0.0987551639829222	1676	374	-0.484580092906728	2003.97805708144	82705	0.226490066225166	88.5
TMPRSS3	1.02549344859148e-05	1931.62142857143	453.4140625	0	44	1	1	0	847	88	-0.954545454545455	1863.86541345032	25938	1	NA
EPPK1	3.54142896803289e-05	2241.86547619048	666.87890625	0	344	8	2	0.314253343630457	2584	760	-0.336825395580082	2138.76848813127	188667	0.14017094017094	9.55555555555556
RAB18	2.2179639529039e-05	2068.675	545.53515625	0	101	3	1	0	1551	208	-0.791975019516003	1988.77841313107	50918	0.386178861788618	0
ANKRD13D	1.03082642778081e-05	1975.6130952381	482.02734375	0	84	1	1	0	964	168	-0.976190476190476	1904.5325294368	25045	1	NA
RAB30	1.03392383647722e-05	2033.15952380952	522.015625	0	80	1	1	0	1394	160	-0.975	1954.38330518838	43964	1	NA
AURKA	4.3563458692266e-05	2317.09047619048	720.9609375	0	451	12	11	0.1823367525984	3221	1174	-0.0144402611271867	2201.69407635791	238731	0.0804360082691223	49.7426470588235
SYBU	1.71167460250159e-05	2050.54523809524	533.1953125	0	116	2	1	0	1376	234	-0.874534821903243	1970.44704397346	38596	0.5	0
ELF4	2.35371006513318e-05	2008.26785714286	505.14453125	0	51	4	1	0	1287	114	-0.277150537634409	1930.60625844862	34944	0.25	0
AKTIP	3.48746811408822e-05	2168.97142857143	615.46875	0	231	8	2	0.314253343630457	2115	534	-0.207104499014034	2071.95879248079	95489	0.126900584795322	12.8333333333333
IKZF4	3.12080114865927e-05	2175.26666666667	620.7734375	0	182	6	5	0.068033073723357	2339	394	-0.475075333065913	2080.11307716145	111535	0.201149425287356	48.5333333333333
FAM98A	1.00883721017661e-05	1879.82619047619	419.4140625	0	31	1	1	0	602	62	-0.935483870967742	1817.38862867199	13411	1	NA
ARAP3	1.01848563370272e-05	1916.75238095238	442.1171875	0	35	1	1	0	689	70	-0.942857142857143	1855.67271169104	18178	1	NA
MCM9	2.59418928961088e-05	1996.87142857143	497	0	112	4	4	0	1177	236	-0.698238973008558	1920.77285603914	50394	0.428571428571429	56
RBM42	1.02010790382517e-05	1896.30714285714	430.3671875	0	36	1	1	0	702	72	-0.944444444444444	1831.47114676271	21480	1	NA
CD2AP	4.08384868727223e-05	2336.59523809524	735.140625	0	591	11	10	0.149657346265156	3233	1364	-0.156793874065636	2217.5503468781	356894	0.102577873254565	123.395604395604
TNIP1	1.65807720873055e-05	2048.74404761905	532.13671875	0	100	2	1	0	1415	202	-0.778260869565217	1969.05981226166	64834	0.5	0
KIF17	3.24574184737135e-05	2017.89642857143	510.62890625	0	195	7	6	0.10035000709363	1179	432	-0.474722410206281	1937.34844724082	45563	0.234335839598997	74.2857142857143
PAIP2	1.03514736730978e-05	2014.86071428571	509.48828125	0	78	1	1	0	1291	156	-0.974358974358974	1937.79587182448	55809	1	NA
MINK1	3.36423625210595e-05	2273.60357142857	690.72265625	0	382	7	1	4	2850	820	-0.329588356863273	2162.19194717346	189910	0.14758064516129	0
LIN7B	2.1933896875596e-05	1976.86547619048	482.50390625	0	107	3	2	0	922	220	-0.72960372960373	1904.8568063793	33431	0.365248226950355	35.6666666666667
ATP2A2	2.59384497321106e-05	2187.19166666667	627.30078125	0	179	4	1	0	2220	370	-0.708579752269073	2099.43542989397	88148	0.252958579881657	0
TEP1	1.02144080811237e-05	1846.74007936508	398.25	0	47	1	1	0	483	94	-0.957446808510638	1786.00598659004	10816	1	NA
PAXIP1	2.62443431563769e-05	2052.47142857143	535.8125	0	123	5	3	0	1550	276	-0.189202657807309	1965.42760518842	72633	0.204301075268817	16.4
AAGAB	1.02790409756853e-05	1954.69285714286	468.0703125	0	55	1	1	0	911	110	-0.963636363636364	1886.81271081628	23760	1	NA
POLG2	1.87052818426028e-05	1948.37261904762	463.69140625	0	51	3	1	0	876	108	-0.288888888888889	1880.52245412523	23829	0.348837209302326	0
UBE4B	2.19110776809098e-05	2051.32261904762	533.55859375	0	77	3	1	0	1448	160	-0.697780480389176	1973.34339722484	38357	0.333333333333333	0
EXOSC1	3.12380539808924e-05	1848.76785714286	400.17578125	0	99	7	7	0.0775740148258852	552	240	-0.241748678289599	1782.21243096856	18144	0.279635258358663	51.8571428571429
DNAJA3	4.13479994019097e-05	2400.55476190476	781.7265625	0	529	12	3	0.159664183576095	3793	1214	-0.341125455549341	2280.06959918478	302664	0.0900997150997151	13.5641025641026
GAB2	4.6002436457281e-05	2422.6380952381	796.9375	0	1031	18	18	0.216301076385206	3733	2482	-0.190936900673274	2289.40139836289	605163	0.084488116234148	240.566666666667
JDP2	3.19078108504714e-05	2211.68333333333	646.15625	0	251	6	2	0	2465	532	-0.65534020510979	2112.18530522341	144711	0.189465408805031	16.7333333333333
MDFI	4.39542119708637e-05	2136.4	589.9921875	0	229	8	1	84	1769	1450	0.740599876623761	2033.54385167682	62828	0.0339226973684211	0
RGS16	2.18867161492506e-05	2145.01904761905	598.5859375	0	172	3	1	0	1962	350	-0.706013986013986	2056.09241277912	101701	0.33739837398374	0
PURB	9.16102978157807e-06	1751.19523809524	338.3515625	0	8	1	1	0	244	16	-0.75	1701.57035666303	5225	1	NA
PGRMC1	3.530952161379e-05	2276.68095238095	692.6953125	0	429	7	5	0	2821	930	-0.206802145844699	2163.58578565673	188639	0.135802469135802	59.5833333333333
UBE2U	4.91741920819437e-05	2393.99047619048	775.1953125	0	1318	21	27	0.175021325841166	3603	3758	0.16134547404573	2257.98065796555	926052	0.0792380243236535	119.818181818182
SLBP	2.31530000827965e-05	2001.95	500.796875	0	102	4	3	0	1191	224	-0.091025641025641	1921.927761553	62393	0.211111111111111	20.4
BDKRB2	2.79571101038533e-05	1992.75476190476	493.1796875	0	92	5	1	1	1042	204	-0.33517316017316	1918.85109484878	39519	0.207594936708861	0
IL1RAP	3.22583883656862e-05	2296.17380952381	706.6171875	0	368	6	1	2	2979	778	-0.348009060182973	2185.06669921875	188042	0.149639677829589	0
CREB3L1	2.06609321723683e-05	1696.97023809524	306.66796875	0	36	3	3	0	164	78	-0.559848484848485	1648.37800206277	6507	0.5	36
OSBP2	1.03091919126373e-05	2029.77380952381	518.0703125	0	63	1	1	0	1267	126	-0.968253968253968	1958.1461201867	30367	1	NA
SHC2	3.17916310214986e-05	2263.28333333333	682.578125	0	333	6	4	0	2780	696	-0.616761373601319	2160.24358768062	221055	0.198412698412698	66.6
HERC1	4.4792476956505e-05	2336.69047619048	735.4609375	0	1200	18	17	0.211524921724265	3256	2706	-0.413499919560563	2211.92371568854	735256	0.159250269687163	250.980392156863
LGALS4	2.04599089829704e-05	2012.60952380952	505.890625	0	88	3	1	0	1096	182	-0.541577825159915	1941.32657546924	31839	0.337448559670782	0
CPSF4	4.24978231803793e-05	2262.20952380952	681.8515625	0	892	15	14	0.146267361227238	2768	1994	-0.461387216347781	2149.38357348703	564687	0.197297297297297	339.809523809524
PSMB2	4.6495959938417e-05	2184.16904761905	624.1484375	0	949	23	24	0.232886913046142	2242	2450	-0.215837725990105	2085.28266542404	405337	0.256944444444444	863.039855072464
CAMK2G	3.87906042871213e-05	2303.13333333333	711.15625	0	325	7	2	0.942760030891371	3174	760	-0.090511806283654	2196.07567231564	189688	0.108174770965469	11.8181818181818
ARID5B	1.02249707339731e-05	1893.7	427.8125	0	48	1	1	0	605	96	-0.958333333333333	1831.2213280227	17814	1	NA
CEP162	1.64543154650404e-05	1776.26388888889	353.5078125	0	26	2	1	0	265	54	-0.712820512820513	1723.67945458747	8197	0.5	0
MAD2L2	4.03378799057196e-05	2257.66428571429	678.03125	0	338	10	9	0.178448560619146	2786	808	-0.231916262106015	2154.0047171325	203722	0.113095238095238	46.0909090909091
FAM110A	2.79531190646455e-05	1944.49880952381	460.73828125	0	73	5	3	0	834	166	-0.397803008350676	1876.42213401168	22111	0.249056603773585	14.6
MITF	3.28395603726857e-05	2272.21666666667	689.3125	0	318	7	2	0	2860	678	-0.436250832627963	2165.47032066585	172144	0.152314584370333	15.1428571428571
ENTPD6	1.03298407415213e-05	2012.18333333333	506.9296875	0	98	1	1	0	1158	196	-0.979591836734694	1936.84534148945	32466	1	NA
NRTN	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
GABRG2	3.57804167733562e-05	2119.24642857143	579.80859375	0	196	6	7	0.15514802965177	1776	548	0.271015757785268	2027.70810173997	71137	0.0949602122015915	20.1025641025641
WIPI2	2.17223392859101e-05	1964.6369047619	475.16796875	0	73	3	1	0	970	152	-0.673604826546003	1892.07793781887	28015	0.338383838383838	0
PTPN23	9.7963079072834e-06	1863.6619047619	407.78125	0	16	1	1	0	505	32	-0.875	1807.11398573159	9346	1	NA
ARHGEF15	2.51116387404749e-05	2205.65	641.5078125	0	164	4	1	0	2494	340	-0.521102474761011	2113.51539672544	101624	0.253246753246753	0
MLXIP	1.03920813854594e-05	2081.15	554.5	0	130	2	1	0	1583	262	-0.484375	1997.35915136727	68823	0.5	0
TIMM10B	1.89515426939266e-05	1627.61388888889	266.505859375	0	26	3	3	0	73	58	-0.423931623931624	1586.36028264877	3003	0.58974358974359	26
HDAC6	4.6754504227522e-05	2506.51666666667	858.4921875	0	924	15	12	0.283817927362619	4443	2400	0.0498996584776695	2367.06569574723	533765	0.0568529862174579	83.695652173913
HPRT1	2.95543119483675e-05	2300.08095238095	710.0859375	0	416	5	2	0	3059	852	-0.777476564520412	2187.48774685524	195418	0.236521739130435	41.6
GATA6	2.09772772857785e-05	2173.9	620.4609375	0	207	4	2	0	2262	426	-0.167521367521368	2074.26374339483	128937	0.25251256281407	34.5
NKIRAS2	1.73178972064069e-05	2066.44166666667	544.44140625	0	84	2	2	0	1595	170	-0.905129619415334	1986.54184670021	62614	0.569444444444444	84
NR5A2	3.45659502720805e-05	2193.22380952381	632.5234375	0	218	6	2	0	2332	492	-0.210069949057832	2096.94320702259	129357	0.141666666666667	7.78571428571429
GNAO1	4.50369636961749e-05	2159.83333333333	608.34375	0	591	12	16	0.273072307572228	1923	1734	0.24576503814571	2049.12537395445	165477	0.0892401021711366	57.8152173913044
TWIST1	1.96449397756954e-05	1881.25357142857	420.27734375	0	34	3	1	0	646	74	-0.408730158730159	1817.58547020119	13011	0.333333333333333	0
GUCY1A2	2.07646220223305e-05	1897.08095238095	429.34375	0	71	3	2	0	587	148	-0.578231292517007	1834.47429695827	19718	0.366120218579235	23.6666666666667
ZNF384	3.17247165875692e-05	2125.04285714286	584.1484375	0	174	6	2	0	1832	378	-0.568436972154517	2038.17480415376	82032	0.200980392156863	11.6
MAP3K12	2.76985264285923e-05	1978.925	483.12890625	0	63	5	1	1	958	146	-0.27466515751745	1910.06029650286	20911	0.2	0
IGSF8	1.60661968786238e-05	1734.64166666667	328.63671875	0	26	2	2	0	257	54	-0.700534759358289	1684.65927970887	6599	0.631578947368421	26
ZNF277	1.37376181954391e-05	1883.24404761905	421.03515625	0	43	2	1	0	579	88	-0.451219512195122	1821.28415997395	13553	0.5	0
RAPGEF4	2.88365622712682e-05	2143.70238095238	597.5546875	0	171	5	1	1	1960	362	-0.545450287138267	2054.14189974907	68039	0.209090909090909	0
BSPRY	1.63416523156034e-05	2056.43214285714	536.83984375	0	105	2	1	0	1413	212	-0.757369614512472	1978.05360247532	54925	0.5	0
APBB1	2.63142903160883e-05	2216.37261904762	649.81640625	0	245	4	1	0	2481	502	-0.799533478930141	2115.64703101362	104541	0.254291845493562	0
EID2	2.27505438895468e-05	2294.45714285714	706.3046875	0	398	3	3	0	3018	802	-0.951425415527036	2182.58003576654	246131	0.378352490421456	265.333333333333
PRICKLE2	1.41037951024965e-05	1594.68333333333	248.748046875	0	13	2	1	0	69	28	-0.444444444444444	1555.95023295705	2086	0.642857142857143	0
SSH2	2.58606912561661e-05	2112.08214285714	575.17578125	0	154	4	4	0	1745	320	-0.686725701033101	2027.64685092886	75980	0.281954887218045	102.666666666667
DLGAP3	3.94724305538564e-05	2388.40714285714	773.1953125	0	562	10	5	0.068033073723357	3673	1234	-0.396768019275759	2267.51508293078	332420	0.112093788564377	40.8727272727273
NELFA	1.0404168205211e-05	2049.73809523809	535.1875	0	136	1	1	0	1524	272	-0.985294117647059	1959.86128467153	88549	1	NA
OPRD1	4.35770770671188e-05	2303.53333333333	710.953125	0	988	17	15	0.141211787238757	2913	2248	-0.391493297995425	2183.71609356192	325927	0.144303797468354	232.470588235294
GLO1	1.03655686135466e-05	2032.27976190476	521.33203125	0	109	1	1	0	1332	218	-0.981651376146789	1952.22338878548	46222	1	NA
UBQLN1	4.1194125377675e-05	2199.97857142857	636.546875	0	262	8	1	13	2269	764	0.281142963185921	2096.87770211171	100710	0.0668604651162791	0
RIT1	3.67657633393311e-05	2437.14523809524	809.234375	0	611	8	1	4	4024	1294	-0.490356675108898	2310.75937209543	333436	0.124553665196387	0
NABP2	2.1276598472255e-05	1899.54404761905	434.72265625	0	71	3	1	0	843	148	-0.582467532467532	1824.65067413287	36500	0.373563218390805	0
BLOC1S3	1.98192770533156e-05	1739.21865079365	331.5703125	0	33	3	3	0	272	72	-0.489495798319328	1687.49683241993	4755	0.416666666666667	33
MXD1	2.91969280860246e-05	2162.38095238095	611.8515625	0	218	6	2	0	2155	466	-0.382592592592593	2064.24900055354	108192	0.184210526315789	29.0666666666667
SF3B4	3.39263825488786e-05	2286.8119047619	700.3671875	0	364	6	2	0.942760030891371	2961	784	-0.208264227957323	2173.53395071722	198746	0.134146341463415	26
GJC1	9.98950953439547e-06	1826.85753968254	383.818359375	0	24	1	1	0	371	48	-0.916666666666667	1774.48580416623	9665	1	NA
RGS5	1.73570509082183e-05	1885.51785714286	425.05859375	0	131	2	2	0	672	264	-0.939764492753623	1812.28567185939	38519	0.632352941176471	131
